ISO,Reported endangerment level,Years,P[Y=1],P[Y=2],P[Y=3],P[Y=4],P[Y=5],P[Y=6],P[Y=7]
ukg,2,40,0.324573941,0.322737088,0.17334198,0.093675067,0.077442511,0.006945519,0.001283894
ukh,1,40,0.685831753,0.220263471,0.06224012,0.021134858,0.010107263,0.000384147,3.84e-05
ukp,1,40,0.924281604,0.064038304,0.009181985,0.001935759,0.000553334,8.55e-06,4.68e-07
ukq,2,40,0.474975486,0.304448358,0.125484068,0.055894664,0.036568176,0.00230134,0.000327907
ukr,1,40,0.987758174,0.011215376,0.000880427,0.000122746,2.31e-05,1.62e-07,5.34e-09
uku,1,40,0.932172532,0.057796455,0.007945779,0.00162704,0.000451252,6.59e-06,3.48e-07
ukw,1,40,0.964263614,0.031535455,0.003452432,0.00060419,0.000142697,1.54e-06,6.72e-08
ula,1,40,0.601938797,0.260509628,0.086124504,0.032719885,0.017777731,0.000833165,9.63e-05
ulb,1,40,0.86898643,0.105700184,0.019005148,0.004690631,0.001582438,3.3e-05,2.2e-06
ulc,4,40,0,0,0,0,0,0,1
ulf,4,40,0,0,0,0,0,0,1
ulm,1,40,0.80725471,0.1482589,0.031961267,0.008959677,0.003466365,9.19e-05,7.19e-06
ulu,2,40,0.694046741,0.215890892,0.060019007,0.020145535,0.009509352,0.000353658,3.48e-05
uma,4,40,0,0,0,0,0,0,1
umb,1,40,0.998630447,0.001305119,5.82e-05,5.53e-06,7.21e-07,2.42e-09,5.04e-11
umd,7,40,0,0,0,0,0,0,1
umg,7,40,0,0,0,0,0,0,1
umi,2,40,0.12541143,0.250841902,0.212543005,0.161204305,0.205918206,0.033960104,0.010121049
umm,1,40,0.888485416,0.091406901,0.015327195,0.003602918,0.001154268,2.19e-05,1.37e-06
umn,1,40,0.79138345,0.158554061,0.035582603,0.010261552,0.004094547,0.000114502,9.29e-06
umo,5,40,0,0,0,0,0,0,1
ump,5,40,0,0,0,0,0,0,1
umr,7,40,0,0,0,0,0,0,1
ums,2,40,0.446030292,0.311168389,0.134777364,0.062236458,0.042501898,0.002858313,0.000427287
umu,5,40,0,0,0,0,0,0,1
una,1,40,0.686660962,0.219825494,0.062014897,0.021033862,0.010045792,0.000380979,3.8e-05
une,2,40,0.914919097,0.07134337,0.010707254,0.002329982,0.00068836,1.13e-05,6.43e-07
ung,3,40,0.041957948,0.143332334,0.175779507,0.176550873,0.332110603,0.089495204,0.040773532
unk,1,40,0.128796954,0.25364284,0.212668873,0.160029495,0.202275323,0.032895135,0.00969138
unm,6,40,0,0,0,0,0,0,1
unr,1,40,0.974248175,0.023036193,0.002265644,0.000368397,8.08e-05,7.6e-07,3.02e-08
unz,1,40,0.799649898,0.153224684,0.033682598,0.009572936,0.003759462,0.00010228,8.14e-06
upi,1,40,0.584095972,0.267985054,0.091456941,0.035548066,0.019828918,0.0009696,0.000115449
upv,1,40,0.850910726,0.118580241,0.022601382,0.00581067,0.002047652,4.61e-05,3.23e-06
ura,1,40,0.378975679,0.321178859,0.156323917,0.078593883,0.059469297,0.004674945,0.000783419
urb,1,40,0.3420232,0.322948184,0.167970273,0.088655523,0.071191831,0.006116199,0.001094789
urc,7,40,0,0,0,0,0,0,1
ure,5,40,0,0,0,0,0,0,1
urg,1,40,0.78609605,0.161925457,0.036813391,0.010714079,0.004318091,0.000122853,1.01e-05
urh,1,40,0.990375551,0.008871884,0.00065035,8.65e-05,1.56e-05,9.97e-08,3.11e-09
uri,1,40,0.876714707,0.100085307,0.017521554,0.004244532,0.001403828,2.82e-05,1.84e-06
urm,1,40,0.686639768,0.219836698,0.062020651,0.02103644,0.01004736,0.00038106,3.8e-05
urn,2,40,0.153810143,0.271937476,0.212048727,0.151105489,0.177718968,0.026235489,0.007143708
uro,1,40,0.855145571,0.115594125,0.021743394,0.005538635,0.001932562,4.27e-05,2.96e-06
urr,1,40,0.336273593,0.322956356,0.169751544,0.090290301,0.073196909,0.006377638,0.001153659
urt,2,40,0.817578411,0.141421115,0.029666286,0.008158045,0.003091085,7.9e-05,6.03e-06
uru,7,40,0,0,0,0,0,0,1
urv,7,40,0,0,0,0,0,0,1
urw,1,40,0.826450442,0.135455755,0.027733411,0.007497418,0.002788781,6.9e-05,5.16e-06
urx,2,40,0.569301037,0.273878604,0.095936677,0.037994963,0.021658317,0.001096589,0.000133811
ury,2,40,0.356746001,0.322591445,0.163366369,0.084554874,0.066288353,0.005495151,0.000957807
urz,2,40,0.166315724,0.279670032,0.210898945,0.146567696,0.166812301,0.023549361,0.006185941
usa,2,40,0.767127522,0.173779926,0.041325658,0.012415632,0.00518139,0.000156502,1.34e-05
ush,1,40,0.616259374,0.25422595,0.081903836,0.030545141,0.016247099,0.00073561,8.3e-05
usi,1,40,0.865710021,0.108060967,0.019644059,0.004885684,0.001661773,3.51e-05,2.36e-06
usk,2,40,0.818209105,0.140999771,0.029527667,0.008110221,0.003068986,7.83e-05,5.97e-06
usp,1,40,0.623362717,0.25101707,0.07983078,0.029497322,0.015524257,0.000690848,7.7e-05
usu,4,40,0,0,0,0,0,0,1
uta,1,40,0.902387966,0.080955758,0.01284199,0.002904254,0.000893321,1.58e-05,9.42e-07
ute,2,40,0.214480328,0.302288547,0.20289099,0.129274407,0.131488208,0.015887731,0.003689789
utr,1,40,0.728367457,0.196826096,0.050993187,0.016278994,0.007265587,0.000245973,2.27e-05
utu,1,40,0.74231746,0.188714878,0.04744703,0.014828007,0.006463489,0.000210248,1.89e-05
uum,2,40,0.753685474,0.181952213,0.044612134,0.01369613,0.005853727,0.000184151,1.62e-05
uun,5,40,0,0,0,0,0,0,1
uur,5,40,0,0,0,0,0,0,1
uuu,3,40,0.772613842,0.170389925,0.040005241,0.01191087,0.00492163,0.000146151,1.23e-05
uvh,1,40,0.840869312,0.125584465,0.024672365,0.006479267,0.002335908,5.47e-05,3.94e-06
uvl,1,40,0.933747588,0.056540994,0.007704678,0.001568033,0.00043214,6.24e-06,3.27e-07
uwa,4,40,0,0,0,0,0,0,1
uya,2,40,0.519842192,0.291478798,0.111247186,0.046870163,0.028715296,0.001630543,0.000215822
uzn,1,40,0.972188408,0.024804375,0.002500515,0.000413521,9.22e-05,8.96e-07,3.64e-08
uzs,1,40,0.964377778,0.031439259,0.003438207,0.000601257,0.000141899,1.53e-06,6.67e-08
vaa,1,40,0.54593034,0.282607489,0.103111594,0.04205303,0.024803262,0.001326113,0.000168172
vae,1,40,0.799264835,0.153474517,0.033770439,0.009604503,0.003774686,0.000102827,8.19e-06
vaf,3,40,0.667407424,0.229797121,0.067302556,0.023445374,0.011539944,0.000460067,4.75e-05
vag,1,40,0.804953778,0.149767728,0.032479356,0.009143185,0.003553534,9.5e-05,7.47e-06
vah,1,40,0.964195944,0.031592464,0.00346087,0.000605931,0.000143172,1.55e-06,6.76e-08
vai,1,40,0.957092315,0.037535649,0.00437361,0.000798925,0.00019708,2.32e-06,1.06e-07
vaj,1,40,0.579479164,0.269854185,0.092849378,0.036301621,0.020386917,0.001007812,0.000120923
vam,1,40,0.881875174,0.0962995,0.016549638,0.003957607,0.001291119,2.53e-05,1.62e-06
van,4,40,0,0,0,0,0,0,1
vao,1,40,0.747497775,0.185650135,0.046148981,0.014306623,0.006180844,0.000198034,1.76e-05
vap,1,40,0.863036074,0.109979034,0.020169799,0.005047485,0.001728136,3.7e-05,2.51e-06
var,1,40,0.395725561,0.319457382,0.150967344,0.074282624,0.054755711,0.004137837,0.00067354
vas,1,40,0.962449032,0.033061544,0.003680429,0.000651522,0.000155674,1.72e-06,7.6e-08
vau,1,40,0.740372228,0.189858356,0.04793711,0.015026219,0.006571722,0.000214978,1.94e-05
vav,1,40,0.950019932,0.043375197,0.005331995,0.001010596,0.000258859,3.26e-06,1.57e-07
vay,3,40,0.332349098,0.322918459,0.170961272,0.091416962,0.074595865,0.006562615,0.00119573
vbb,1,40,0.29110949,0.320252566,0.183286248,0.103789156,0.090933773,0.008878816,0.001749952
vec,1,40,0.96774054,0.028595845,0.00302574,0.000517272,0.000119315,1.24e-06,5.22e-08
ved,5,40,0,0,0,0,0,0,1
vem,1,40,0.876291895,0.100394187,0.017601858,0.004268429,0.001413293,2.85e-05,1.86e-06
ven,1,40,0.986517101,0.012319612,0.000994628,0.000141341,2.71e-05,1.97e-07,6.65e-09
veo,6,40,0,0,0,0,0,0,1
vep,2,40,0.268530927,0.31687973,0.189627034,0.110973088,0.101321952,0.010501298,0.002165971
ver,1,40,0.945921565,0.046725653,0.005908412,0.001141887,0.000298387,3.9e-06,1.92e-07
vgr,1,40,0.810837383,0.145898572,0.031159326,0.008677463,0.003333216,8.73e-05,6.77e-06
vid,2,40,0.682514317,0.222008062,0.063143462,0.02154148,0.010355738,0.000397028,3.99e-05
vie,1,40,0.994932708,0.004735526,0.0002917,3.45e-05,5.53e-06,2.83e-08,7.64e-10
vif,1,40,0.852747425,0.117287482,0.022228124,0.005691962,0.00199727,4.46e-05,3.11e-06
vig,1,40,0.897186269,0.084891954,0.013757888,0.003158126,0.000986754,1.79e-05,1.09e-06
vin,1,40,0.75505864,0.181126096,0.044273111,0.013562455,0.005782661,0.000181172,1.59e-05
vis,2,40,0.300826716,0.321270272,0.180456822,0.100786242,0.08679647,0.008265114,0.001598365
vit,1,40,0.133686329,0.257543084,0.212753273,0.158314497,0.19715743,0.03143374,0.009111648
viv,1,40,0.920788456,0.066776419,0.009743826,0.002079325,0.00060193,9.51e-06,5.29e-07
vka,7,40,0,0,0,0,0,0,1
vki,1,40,0.081928795,0.206084885,0.204242846,0.174375032,0.261403416,0.053108913,0.018856113
vkj,3,40,0.447063358,0.310952027,0.134444853,0.06200287,0.042277147,0.002836456,0.00042329
vkl,1,40,0.593709359,0.264006754,0.088574059,0.034007791,0.018703351,0.000893938,0.000104749
vkm,7,40,0,0,0,0,0,0,1
vko,1,40,0.450733704,0.310168995,0.133263841,0.061177346,0.041486681,0.002760054,0.000409378
vkp,1,40,0.410047792,0.317560387,0.146366092,0.070716863,0.050990435,0.003726543,0.000591888
vku,5,40,0,0,0,0,0,0,1
vlp,2,40,0.353200377,0.322720688,0.164480208,0.085531219,0.067439773,0.005638643,0.000989091
vls,2,40,0.792108502,0.158089472,0.035414764,0.010200233,0.004064458,0.00011339,9.18e-06
vma,5,40,0,0,0,0,0,0,1
vmb,7,40,0,0,0,0,0,0,1
vmc,1,40,0.831903387,0.131748352,0.026563927,0.007104306,0.002612004,6.34e-05,4.67e-06
vmd,2,40,0.048016739,0.154863312,0.182419098,0.177649579,0.319857026,0.081718492,0.035475753
vme,4,40,0,0,0,0,0,0,1
vmf,1,40,0.950626438,0.042877321,0.005247973,0.000991699,0.000253242,3.17e-06,1.52e-07
vmg,1,40,0.66036053,0.233342503,0.069267581,0.024363064,0.012122802,0.000492067,5.15e-05
vmh,3,40,0.015053634,0.075776721,0.12222243,0.151681882,0.388545713,0.150177067,0.096542553
vmi,7,40,0,0,0,0,0,0,1
vmj,1,40,0.646459802,0.240169823,0.073188803,0.026229269,0.013331847,0.000560417,6e-05
vmk,1,40,0.982133886,0.016187479,0.001421071,0.000213802,4.34e-05,3.52e-07,1.27e-08
vml,7,40,0,0,0,0,0,0,1
vmm,1,40,0.428369975,0.314587965,0.140465775,0.066314347,0.046503121,0.003257269,0.000501547
vmp,1,40,0.835831602,0.129058219,0.025730338,0.006827198,0.002488831,5.95e-05,4.34e-06
vmq,4,40,0,0,0,0,0,0,1
vmr,1,40,0.93087448,0.058828701,0.008145915,0.001676328,0.000467317,6.89e-06,3.66e-07
vmu,7,40,0,0,0,0,0,0,1
vmv,7,40,0,0,0,0,0,0,1
vmw,1,40,0.997431038,0.002427949,0.000125853,1.33e-05,1.9e-06,7.76e-09,1.82e-10
vmx,2,40,0.486819507,0.301317144,0.121701366,0.053418963,0.034345432,0.002103641,0.000293948
vmy,1,40,0.644423134,0.241151422,0.07376823,0.026508993,0.013515784,0.000571043,6.14e-05
vmz,1,40,0.744578943,0.187380451,0.046879094,0.01459924,0.006339104,0.000204849,1.83e-05
vnk,5,40,0,0,0,0,0,0,1
vnm,2,40,0.397776011,0.319209401,0.150309551,0.073765356,0.054202112,0.004076372,0.000661197
vnp,2,40,0.401301172,0.318764482,0.149177841,0.07288137,0.053261873,0.003972762,0.000640501
vor,1,40,0.099359042,0.226205141,0.209334722,0.169685675,0.237011357,0.04395856,0.014445503
vot,5,40,0,0,0,0,0,0,1
vro,1,40,0.665639563,0.230691846,0.067794055,0.023673816,0.011684309,0.000467934,4.85e-05
vrs,1,40,0.868064832,0.10636541,0.019184271,0.004745139,0.001604534,3.36e-05,2.24e-06
vrt,1,40,0.562938042,0.276326478,0.097878617,0.039076207,0.022482769,0.001155408,0.000142478
vto,3,40,0.186546394,0.290456208,0.208132699,0.139235124,0.150796621,0.019885606,0.004947347
vum,3,40,0.480705809,0.302960369,0.123652121,0.054688366,0.035478623,0.002203673,0.000311039
vun,1,40,0.92899865,0.060316581,0.008437399,0.001748599,0.000491037,7.34e-06,3.94e-07
vut,1,40,0.93978906,0.051695083,0.006798042,0.001349874,0.000362688,5e-06,2.54e-07
vwa,2,40,0.725684658,0.198362192,0.051683491,0.016565948,0.007426864,0.00025334,2.35e-05
waa,4,40,0,0,0,0,0,0,1
wab,2,40,0.405070385,0.318262985,0.147966753,0.071943585,0.052272412,0.003864795,0.000619084
wac,5,40,0,0,0,0,0,0,1
wad,1,40,0.700594015,0.212352794,0.058265204,0.019374885,0.009050192,0.00033074,3.22e-05
wae,2,40,0.660640114,0.233202915,0.069189323,0.024326293,0.012099298,0.000490764,5.13e-05
wag,1,40,0.770426587,0.171745212,0.040530182,0.012110869,0.00502419,0.000150215,1.27e-05
wah,1,40,0.382144506,0.320895396,0.1553132,0.077766472,0.058550743,0.004568352,0.000761331
waj,1,40,0.800083148,0.152943401,0.033583843,0.009537478,0.003742378,0.000101666,8.09e-06
wal,1,40,0.997382313,0.002473318,0.0001288,1.36e-05,1.96e-06,8.04e-09,1.9e-10
wam,6,40,0,0,0,0,0,0,1
wan,1,40,0.902542498,0.080838343,0.012815042,0.00289685,0.000890622,1.57e-05,9.38e-07
wao,5,40,0,0,0,0,0,0,1
wap,2,40,0.4892716,0.300642091,0.120920127,0.052914901,0.033899247,0.002064689,0.000287344
waq,5,40,0,0,0,0,0,0,1
war,1,40,0.965969311,0.03009593,0.003241404,0.000560925,0.000130983,1.39e-06,5.96e-08
was,5,40,0,0,0,0,0,0,1
wat,1,40,0.530531427,0.287957881,0.10789894,0.044859123,0.027058534,0.001499117,0.000194979
wau,1,40,0.393085296,0.319764891,0.151813781,0.074952041,0.055475906,0.00421831,0.000689774
wav,1,40,0.786085911,0.161931894,0.036815762,0.010714956,0.004318527,0.000122869,1.01e-05
waw,1,40,0.554913167,0.279337996,0.100340251,0.040464948,0.023556085,0.00123343,0.000154124
wax,1,40,0.628548608,0.24863632,0.078326165,0.028745145,0.015011284,0.000659602,7.29e-05
way,1,40,0.599691577,0.261472906,0.086791695,0.033068789,0.018027087,0.000849406,9.85e-05
waz,1,40,0.680886163,0.222859809,0.063588141,0.021742548,0.010479186,0.000403473,4.07e-05
wba,1,40,0.636217221,0.245057448,0.076115207,0.027652492,0.014274989,0.000615524,6.71e-05
wbb,3,40,0.43840632,0.312709785,0.137232346,0.063977185,0.044191876,0.003024554,0.000457934
wbe,2,40,0.30724629,0.321806677,0.178559511,0.09883201,0.08416513,0.007884388,0.001505994
wbf,2,40,0.780738243,0.165311972,0.038072707,0.011182283,0.004552101,0.000131758,1.09e-05
wbh,2,40,0.870146048,0.104861839,0.018780425,0.004622441,0.001554878,3.22e-05,2.14e-06
wbi,1,40,0.787352925,0.161126681,0.036519734,0.010605652,0.004264292,0.000120829,9.89e-06
wbj,2,40,0.867930175,0.106462531,0.019210482,0.004753127,0.001607777,3.37e-05,2.25e-06
wbk,1,40,0.818483087,0.140816604,0.029467506,0.008089487,0.003059415,7.8e-05,5.94e-06
wbl,1,40,0.835586976,0.129226219,0.025782029,0.006844306,0.0024964,5.97e-05,4.36e-06
wbm,1,40,0.891161654,0.089412144,0.014839621,0.003463431,0.00110123,2.06e-05,1.28e-06
wbp,1,40,0.591060796,0.265114371,0.08936605,0.034428283,0.019008626,0.00091427,0.000107606
wbq,1,40,0.924682215,0.063723313,0.009118112,0.001919564,0.000547895,8.44e-06,4.61e-07
wbr,1,40,0.977290706,0.020409202,0.001929077,0.000305257,6.52e-05,5.82e-07,2.24e-08
wbt,5,40,0,0,0,0,0,0,1
wbv,5,40,0,0,0,0,0,0,1
wbw,2,40,0.515305351,0.29292441,0.112674032,0.04773958,0.029442024,0.00168933,0.000225272
wca,2,40,0.709802175,0.207297507,0.055823755,0.018317567,0.008429785,0.000300478,2.87e-05
wci,1,40,0.98471658,0.013914268,0.001165626,0.000169858,3.34e-05,2.55e-07,8.86e-09
wdd,1,40,0.736442604,0.192156069,0.048931521,0.015430694,0.006793908,0.000224777,2.04e-05
wdg,1,40,0.735417264,0.192752899,0.049191948,0.015537127,0.006852667,0.000227389,2.07e-05
wdj,5,40,0,0,0,0,0,0,1
wdu,7,40,0,0,0,0,0,0,1
wec,1,40,0.916357112,0.070228327,0.010469,0.002267482,0.000666627,1.08e-05,6.14e-07
wed,1,40,0.893756136,0.087470599,0.01437106,0.003330473,0.0010511,1.94e-05,1.2e-06
weh,1,40,0.716965578,0.203301133,0.053945144,0.017516311,0.007967111,0.000278453,2.63e-05
wei,1,40,0.682628248,0.221948351,0.063112378,0.021527448,0.010347136,0.00039658,3.99e-05
wem,1,40,0.964502729,0.031333949,0.003422654,0.000598053,0.000141027,1.52e-06,6.61e-08
weo,1,40,0.583643876,0.268169281,0.091593069,0.035621459,0.019883053,0.000973287,0.000115975
wep,1,40,0.014055305,0.072429749,0.118787012,0.149341424,0.390048683,0.15408471,0.101253117
wer,1,40,0.902676925,0.080736182,0.012791612,0.002890416,0.000888277,1.57e-05,9.34e-07
wes,1,40,0.087911016,0.213371852,0.206324997,0.172897779,0.25266043,0.049680706,0.01715322
wet,2,40,0.03603422,0.131070857,0.167991579,0.174540556,0.344613474,0.098437577,0.047311738
wew,1,40,0.906732576,0.077644074,0.012090189,0.002699156,0.000819068,1.41e-05,8.29e-07
wfg,3,40,0.268641559,0.31689985,0.189596873,0.110937193,0.101268233,0.010492607,0.002163685
wga,7,40,0,0,0,0,0,0,1
wgg,7,40,0,0,0,0,0,0,1
wgi,1,40,0.985800865,0.012954972,0.001061918,0.00015247,2.95e-05,2.19e-07,7.48e-09
wgo,3,40,0.386941952,0.320428437,0.153780473,0.076524311,0.05718425,0.004411498,0.000729079
wgy,7,40,0,0,0,0,0,0,1
wha,1,40,0.673304132,0.226787261,0.065670351,0.022691984,0.011067274,0.000434583,4.44e-05
whg,1,40,0.991323758,0.00801756,0.000570952,7.45e-05,1.31e-05,8.11e-08,2.47e-09
whk,2,40,0.699307486,0.213051733,0.058608661,0.019525074,0.009139219,0.000335149,3.27e-05
wib,2,40,0.888860601,0.09112774,0.015258583,0.00358322,0.001146751,2.17e-05,1.36e-06
wic,5,40,0,0,0,0,0,0,1
wie,7,40,0,0,0,0,0,0,1
wig,2,40,0.047030672,0.153049381,0.181417636,0.177525179,0.321812439,0.082903947,0.036260745
wih,4,40,0,0,0,0,0,0,1
wii,3,40,0.46850494,0.306067017,0.127556333,0.057276137,0.037831213,0.002416365,0.000347995
wij,2,40,0.021429302,0.095187959,0.140492212,0.162754871,0.37642496,0.129495459,0.074215238
wik,3,40,0.039374903,0.138116026,0.172559737,0.175805918,0.33750308,0.093210097,0.043430239
wil,7,40,0,0,0,0,0,0,1
wim,1,40,0.123002603,0.248797331,0.212417914,0.16203287,0.208561333,0.034745971,0.010441979
win,4,40,0,0,0,0,0,0,1
wir,7,40,0,0,0,0,0,0,1
wiu,1,40,0.967807467,0.028539057,0.003017662,0.000515649,0.000118884,1.23e-06,5.2e-08
wiy,6,40,0,0,0,0,0,0,1
wja,1,40,0.919184859,0.068028355,0.010004661,0.002146638,0.000624947,9.98e-06,5.59e-07
wji,1,40,0.855013521,0.115687527,0.021770007,0.005547028,0.001936093,4.29e-05,2.97e-06
wka,7,40,0,0,0,0,0,0,1
wkd,3,40,0.239405209,0.310253853,0.197183168,0.120652759,0.116540901,0.013091385,0.002872725
wkl,1,40,0.462680118,0.307467545,0.12942474,0.058537442,0.038998683,0.002524399,0.000367073
wku,1,40,0.345308983,0.322910016,0.166947849,0.08772972,0.070069165,0.005971711,0.001062556
wkw,6,40,0,0,0,0,0,0,1
wla,1,40,0.562700884,0.276416692,0.097951168,0.039116846,0.022513948,0.001157652,0.000142811
wlc,1,40,0.475848732,0.304224891,0.12520469,0.0557098,0.036400398,0.002286206,0.000325282
wle,1,40,0.047323917,0.153591252,0.181718468,0.177564196,0.321229328,0.082548384,0.036024455
wlg,5,40,0,0,0,0,0,0,1
wli,1,40,0.573349043,0.272293979,0.094705962,0.037316184,0.02114577,0.001060517,0.000128546
wlk,7,40,0,0,0,0,0,0,1
wll,1,40,0.370939447,0.321807208,0.158880278,0.080717086,0.061857208,0.004956385,0.000842387
wln,2,40,0.835030421,0.129608206,0.025899743,0.006883302,0.002513671,6.03e-05,4.41e-06
wlo,2,40,0.6338521,0.246168619,0.076795302,0.027986997,0.014499277,0.000628854,6.89e-05
wlr,2,40,0.256118057,0.314385899,0.192945645,0.115043111,0.107538629,0.011528455,0.002440205
wls,1,40,0.692140513,0.216912152,0.060532373,0.020372874,0.00964591,0.000360557,3.56e-05
wlu,7,40,0,0,0,0,0,0,1
wlv,1,40,0.760831555,0.177631303,0.042855986,0.013007622,0.005489868,0.000169037,1.46e-05
wlw,1,40,0.880567683,0.097261483,0.016794447,0.004029474,0.001319185,2.61e-05,1.68e-06
wlx,1,40,0.925935996,0.062736194,0.008918971,0.001869236,0.000531052,8.11e-06,4.41e-07
wly,6,40,0,0,0,0,0,0,1
wmb,2,40,0.011532005,0.063492906,0.109149691,0.142350846,0.392905743,0.165073358,0.11549545
wmc,1,40,0.466427433,0.306572729,0.128222428,0.057724068,0.038244254,0.0024544,0.000354688
wmd,2,40,0.206341683,0.29917812,0.204561478,0.13214846,0.136811829,0.016945765,0.004012665
wme,1,40,0.69306543,0.216417128,0.06028313,0.0202624,0.009579488,0.000357197,3.52e-05
wmh,2,40,0.699814285,0.212776618,0.058473296,0.019465838,0.00910408,0.000333407,3.25e-05
wmi,7,40,0,0,0,0,0,0,1
wmm,1,40,0.874793721,0.10148708,0.017887213,0.004353581,0.001447116,2.94e-05,1.92e-06
wmn,7,40,0,0,0,0,0,0,1
wmo,2,40,0.760228575,0.177997974,0.043003384,0.013065035,0.005520001,0.000170275,1.48e-05
wms,1,40,0.77624246,0.16813048,0.03913872,0.01158268,0.004754376,0.000139587,1.17e-05
wmt,1,40,0.195034897,0.294404884,0.206693679,0.136181586,0.14461081,0.018556184,0.00451796
wmw,1,40,0.921740525,0.066031636,0.009589827,0.002039779,0.000588476,9.24e-06,5.12e-07
wnb,1,40,0.71501348,0.204395685,0.054455268,0.017732825,0.008091491,0.000284327,2.69e-05
wnc,4,40,0,0,0,0,0,0,1
wnd,7,40,0,0,0,0,0,0,1
wne,1,40,0.889953212,0.090313866,0.015059252,0.003526122,0.001125011,2.12e-05,1.32e-06
wng,1,40,0.66621109,0.23040298,0.067635052,0.023599834,0.011637502,0.000465379,4.82e-05
wni,1,40,0.73697263,0.191847113,0.048797055,0.015375821,0.006763662,0.000223436,2.03e-05
wnk,1,40,0.788055428,0.160679505,0.036355895,0.010545283,0.004234402,0.000119708,9.78e-06
wnm,7,40,0,0,0,0,0,0,1
wno,2,40,0.666616022,0.230198091,0.067522458,0.023547492,0.011604418,0.000463576,4.79e-05
wnp,1,40,0.765906303,0.174530225,0.041621243,0.012529393,0.005240352,0.000158878,1.36e-05
wnu,1,40,0.82658561,0.135364234,0.02770425,0.007487554,0.002784317,6.89e-05,5.15e-06
wob,1,40,0.971215302,0.025636947,0.002613359,0.00043549,9.79e-05,9.65e-07,3.96e-08
wod,1,40,0.747327379,0.185751395,0.046191513,0.014323624,0.006190012,0.000198427,1.76e-05
wof,1,40,0.967747088,0.028590289,0.003024949,0.000517113,0.000119273,1.23e-06,5.22e-08
wog,1,40,0.74789591,0.185413417,0.046049648,0.014266941,0.006159454,0.000197118,1.75e-05
woi,1,40,0.710107234,0.207128451,0.055743381,0.018283067,0.00840973,0.000299514,2.86e-05
wok,1,40,0.64211828,0.242256467,0.074425442,0.026827506,0.013726082,0.000583264,6.3e-05
wol,1,40,0.996785701,0.003027523,0.000165928,1.81e-05,2.7e-06,1.18e-08,2.91e-10
wom,1,40,0.709420069,0.207509118,0.055924475,0.018360829,0.008454951,0.00030169,2.89e-05
won,1,40,0.811467626,0.145481971,0.031018855,0.00862826,0.003310116,8.65e-05,6.7e-06
woo,1,40,0.516078315,0.292680188,0.112430701,0.047590781,0.029317197,0.001679183,0.000223636
wor,5,40,0,0,0,0,0,0,1
wos,1,40,0.931909434,0.058005853,0.007986239,0.001636982,0.000454485,6.65e-06,3.52e-07
wow,1,40,0.527844208,0.288858081,0.108738822,0.045359776,0.027467828,0.001531247,0.000200037
wpc,1,40,0.445878937,0.311199939,0.134826083,0.062270727,0.042534911,0.002861529,0.000427875
wra,2,40,0.613330665,0.2555313,0.082762566,0.030983095,0.016552053,0.000754749,8.56e-05
wrb,7,40,0,0,0,0,0,0,1
wrg,6,40,0,0,0,0,0,0,1
wrh,5,40,0,0,0,0,0,0,1
wri,7,40,0,0,0,0,0,0,1
